,Generations,Solution_Count
0,0.0,0
1,506.0,1
2,582.0,2
3,610.0,3
4,614.0,4
5,656.0,5
6,686.0,6
7,731.0,7
8,766.0,8
9,775.0,9
10,830.0,10
11,897.0,11
12,911.0,12
13,913.0,13
14,913.0,14
15,916.0,15
16,921.0,16
17,940.0,17
18,977.0,18
19,983.0,19
20,989.0,20
21,1000.0,20
