,Generations,Solution_Count
0,0.0,0
1,207.0,1
2,221.0,2
3,277.0,3
4,319.0,4
5,403.0,5
6,406.0,6
7,464.0,7
8,479.0,8
9,519.0,9
10,521.0,10
11,525.0,11
12,543.0,12
13,552.0,13
14,557.0,14
15,565.0,15
16,585.0,16
17,600.0,17
18,603.0,18
19,604.0,19
20,615.0,20
21,634.0,21
22,637.0,22
23,640.0,23
24,688.0,24
25,731.0,25
26,775.0,26
27,783.0,27
28,791.0,28
29,814.0,29
30,818.0,30
31,833.0,31
32,849.0,32
33,874.0,33
34,878.0,34
35,895.0,35
36,902.0,36
37,957.0,37
38,962.0,38
39,981.0,39
40,1000.0,39
