,Generations,Solution_Count
0,0.0,0
1,272.0,1
2,323.0,2
3,377.0,3
4,472.0,4
5,633.0,5
6,693.0,6
7,857.0,7
8,871.0,8
9,885.0,9
10,891.0,10
11,897.0,11
12,947.0,12
13,985.0,13
14,1000.0,14
15,1000.0,14
