,Generations,Solution_Count
0,0.0,0
1,66.0,1
2,152.0,2
3,176.0,3
4,257.0,4
5,263.0,5
6,268.0,6
7,290.0,7
8,313.0,8
9,330.0,9
10,351.0,10
11,433.0,11
12,464.0,12
13,501.0,13
14,505.0,14
15,510.0,15
16,519.0,16
17,526.0,17
18,540.0,18
19,555.0,19
20,556.0,20
21,563.0,21
22,574.0,22
23,610.0,23
24,623.0,24
25,663.0,25
26,664.0,26
27,703.0,27
28,726.0,28
29,741.0,29
30,750.0,30
31,757.0,31
32,807.0,32
33,858.0,33
34,866.0,34
35,875.0,35
36,921.0,36
37,921.0,37
38,975.0,38
39,978.0,39
40,1000.0,39
