,Generations,Solution_Count
0,0.0,0
1,435.0,1
2,481.0,2
3,607.0,3
4,667.0,4
5,671.0,5
6,675.0,6
7,715.0,7
8,732.0,8
9,797.0,9
10,798.0,10
11,874.0,11
12,902.0,12
13,910.0,13
14,929.0,14
15,958.0,15
16,986.0,16
17,987.0,17
18,994.0,18
19,1000.0,19
20,1000.0,19
