,Generations,Solution_Count
0,0.0,0
1,210.0,1
2,216.0,2
3,225.0,3
4,240.0,4
5,325.0,5
6,326.0,6
7,411.0,7
8,436.0,8
9,456.0,9
10,554.0,10
11,581.0,11
12,605.0,12
13,668.0,13
14,672.0,14
15,706.0,15
16,720.0,16
17,733.0,17
18,762.0,18
19,779.0,19
20,781.0,20
21,814.0,21
22,877.0,22
23,884.0,23
24,891.0,24
25,895.0,25
26,901.0,26
27,917.0,27
28,940.0,28
29,956.0,29
30,976.0,30
31,987.0,31
32,998.0,32
33,1000.0,32
