,Generations,Solution_Count
0,0.0,0
1,193.0,1
2,265.0,2
3,343.0,3
4,370.0,4
5,480.0,5
6,508.0,6
7,547.0,7
8,561.0,8
9,605.0,9
10,610.0,10
11,613.0,11
12,650.0,12
13,651.0,13
14,655.0,14
15,678.0,15
16,689.0,16
17,714.0,17
18,725.0,18
19,749.0,19
20,755.0,20
21,759.0,21
22,812.0,22
23,827.0,23
24,856.0,24
25,884.0,25
26,889.0,26
27,927.0,27
28,928.0,28
29,939.0,29
30,947.0,30
31,955.0,31
32,956.0,32
33,966.0,33
34,975.0,34
35,976.0,35
36,981.0,36
37,983.0,37
38,998.0,38
39,1000.0,38
