,Generations,Solution_Count
0,0.0,0
1,259.0,1
2,357.0,2
3,416.0,3
4,475.0,4
5,532.0,5
6,543.0,6
7,547.0,7
8,565.0,8
9,592.0,9
10,596.0,10
11,601.0,11
12,627.0,12
13,668.0,13
14,715.0,14
15,747.0,15
16,762.0,16
17,783.0,17
18,803.0,18
19,838.0,19
20,879.0,20
21,883.0,21
22,902.0,22
23,946.0,23
24,978.0,24
25,981.0,25
26,997.0,26
27,1000.0,27
28,1000.0,28
29,1000.0,28
