,Generations,Solution_Count
0,0.0,0
1,345.0,1
2,351.0,2
3,356.0,3
4,447.0,4
5,447.0,5
6,452.0,6
7,461.0,7
8,496.0,8
9,504.0,9
10,542.0,10
11,563.0,11
12,568.0,12
13,571.0,13
14,576.0,14
15,585.0,15
16,585.0,16
17,625.0,17
18,645.0,18
19,651.0,19
20,684.0,20
21,691.0,21
22,695.0,22
23,704.0,23
24,707.0,24
25,750.0,25
26,768.0,26
27,769.0,27
28,808.0,28
29,824.0,29
30,839.0,30
31,874.0,31
32,921.0,32
33,928.0,33
34,966.0,34
35,971.0,35
36,992.0,36
37,998.0,37
38,1000.0,37
