,Generations,Solution_Count
0,0.0,0
1,182.0,1
2,197.0,2
3,381.0,3
4,389.0,4
5,433.0,5
6,437.0,6
7,460.0,7
8,514.0,8
9,519.0,9
10,570.0,10
11,571.0,11
12,595.0,12
13,613.0,13
14,641.0,14
15,651.0,15
16,701.0,16
17,780.0,17
18,804.0,18
19,832.0,19
20,848.0,20
21,854.0,21
22,867.0,22
23,876.0,23
24,908.0,24
25,926.0,25
26,932.0,26
27,932.0,27
28,945.0,28
29,968.0,29
30,969.0,30
31,983.0,31
32,1000.0,31
