,Generations,Solution_Count
0,0.0,0
1,288.0,1
2,294.0,2
3,393.0,3
4,417.0,4
5,438.0,5
6,510.0,6
7,567.0,7
8,572.0,8
9,588.0,9
10,591.0,10
11,677.0,11
12,686.0,12
13,696.0,13
14,730.0,14
15,735.0,15
16,765.0,16
17,782.0,17
18,797.0,18
19,798.0,19
20,812.0,20
21,817.0,21
22,836.0,22
23,885.0,23
24,916.0,24
25,944.0,25
26,963.0,26
27,964.0,27
28,970.0,28
29,997.0,29
30,999.0,30
31,1000.0,30
