,Generations,Solution_Count
0,0.0,0
1,206.0,1
2,258.0,2
3,376.0,3
4,378.0,4
5,407.0,5
6,446.0,6
7,459.0,7
8,472.0,8
9,512.0,9
10,544.0,10
11,550.0,11
12,558.0,12
13,580.0,13
14,584.0,14
15,592.0,15
16,605.0,16
17,625.0,17
18,639.0,18
19,639.0,19
20,645.0,20
21,662.0,21
22,665.0,22
23,717.0,23
24,753.0,24
25,767.0,25
26,789.0,26
27,800.0,27
28,810.0,28
29,828.0,29
30,829.0,30
31,850.0,31
32,895.0,32
33,910.0,33
34,911.0,34
35,947.0,35
36,950.0,36
37,952.0,37
38,960.0,38
39,997.0,39
40,1000.0,39
