,Generations,Solution_Count
0,0.0,0
1,207.0,1
2,292.0,2
3,314.0,3
4,318.0,4
5,326.0,5
6,339.0,6
7,342.0,7
8,351.0,8
9,400.0,9
10,429.0,10
11,440.0,11
12,475.0,12
13,480.0,13
14,485.0,14
15,504.0,15
16,527.0,16
17,529.0,17
18,598.0,18
19,608.0,19
20,641.0,20
21,683.0,21
22,694.0,22
23,700.0,23
24,778.0,24
25,784.0,25
26,825.0,26
27,835.0,27
28,848.0,28
29,849.0,29
30,855.0,30
31,911.0,31
32,917.0,32
33,930.0,33
34,977.0,34
35,1000.0,34
