,Generations,Solution_Count
0,0.0,0
1,347.0,1
2,377.0,2
3,389.0,3
4,420.0,4
5,420.0,5
6,433.0,6
7,443.0,7
8,460.0,8
9,467.0,9
10,490.0,10
11,500.0,11
12,565.0,12
13,570.0,13
14,573.0,14
15,602.0,15
16,627.0,16
17,665.0,17
18,720.0,18
19,736.0,19
20,775.0,20
21,797.0,21
22,805.0,22
23,812.0,23
24,819.0,24
25,820.0,25
26,822.0,26
27,881.0,27
28,893.0,28
29,899.0,29
30,914.0,30
31,918.0,31
32,931.0,32
33,932.0,33
34,962.0,34
35,967.0,35
36,976.0,36
37,984.0,37
38,996.0,38
39,1000.0,38
