,Generations,Solution_Count
0,0.0,0
1,348.0,1
2,366.0,2
3,409.0,3
4,518.0,4
5,529.0,5
6,609.0,6
7,674.0,7
8,679.0,8
9,748.0,9
10,817.0,10
11,911.0,11
12,934.0,12
13,956.0,13
14,998.0,14
15,999.0,15
16,999.0,16
17,1000.0,16
