,Generations,Solution_Count
0,0.0,0
1,101.0,1
2,116.0,2
3,163.0,3
4,186.0,4
5,244.0,5
6,268.0,6
7,278.0,7
8,279.0,8
9,297.0,9
10,342.0,10
11,412.0,11
12,434.0,12
13,455.0,13
14,492.0,14
15,580.0,15
16,593.0,16
17,629.0,17
18,641.0,18
19,646.0,19
20,658.0,20
21,658.0,21
22,742.0,22
23,769.0,23
24,772.0,24
25,806.0,25
26,819.0,26
27,821.0,27
28,846.0,28
29,872.0,29
30,878.0,30
31,885.0,31
32,913.0,32
33,929.0,33
34,948.0,34
35,955.0,35
36,969.0,36
37,973.0,37
38,1000.0,37
