,Generations,Solution_Count
0,0.0,0
1,483.0,1
2,633.0,2
3,646.0,3
4,650.0,4
5,704.0,5
6,790.0,6
7,866.0,7
8,896.0,8
9,986.0,9
10,995.0,10
11,999.0,11
12,1000.0,11
