,Generations,Solution_Count
0,0.0,0
1,164.0,1
2,207.0,2
3,209.0,3
4,219.0,4
5,320.0,5
6,334.0,6
7,344.0,7
8,366.0,8
9,382.0,9
10,394.0,10
11,532.0,11
12,552.0,12
13,586.0,13
14,593.0,14
15,621.0,15
16,650.0,16
17,654.0,17
18,672.0,18
19,679.0,19
20,702.0,20
21,715.0,21
22,796.0,22
23,807.0,23
24,812.0,24
25,822.0,25
26,838.0,26
27,841.0,27
28,846.0,28
29,876.0,29
30,897.0,30
31,904.0,31
32,912.0,32
33,934.0,33
34,965.0,34
35,970.0,35
36,976.0,36
37,996.0,37
38,996.0,38
39,1000.0,38
