,Generations,Solution_Count
0,0.0,0
1,308.0,1
2,381.0,2
3,388.0,3
4,470.0,4
5,473.0,5
6,474.0,6
7,506.0,7
8,553.0,8
9,560.0,9
10,569.0,10
11,609.0,11
12,633.0,12
13,641.0,13
14,648.0,14
15,674.0,15
16,685.0,16
17,707.0,17
18,729.0,18
19,733.0,19
20,753.0,20
21,769.0,21
22,795.0,22
23,813.0,23
24,818.0,24
25,830.0,25
26,839.0,26
27,843.0,27
28,878.0,28
29,887.0,29
30,911.0,30
31,912.0,31
32,945.0,32
33,947.0,33
34,954.0,34
35,959.0,35
36,980.0,36
37,990.0,37
38,993.0,38
39,997.0,39
40,1000.0,39
