,Generations,Solution_Count
0,0.0,0
1,168.0,1
2,170.0,2
3,297.0,3
4,320.0,4
5,327.0,5
6,339.0,6
7,392.0,7
8,397.0,8
9,476.0,9
10,483.0,10
11,577.0,11
12,615.0,12
13,617.0,13
14,674.0,14
15,696.0,15
16,698.0,16
17,714.0,17
18,725.0,18
19,725.0,19
20,749.0,20
21,756.0,21
22,779.0,22
23,865.0,23
24,883.0,24
25,896.0,25
26,932.0,26
27,938.0,27
28,943.0,28
29,950.0,29
30,951.0,30
31,958.0,31
32,971.0,32
33,978.0,33
34,1000.0,34
35,1000.0,34
