,Generations,Solution_Count
0,0.0,0
1,510.0,1
2,729.0,2
3,811.0,3
4,824.0,4
5,838.0,5
6,905.0,6
7,906.0,7
8,953.0,8
9,964.0,9
10,974.0,10
11,986.0,11
12,990.0,12
13,993.0,13
14,1000.0,13
