,Generations,Solution_Count
0,0.0,0
1,158.0,1
2,193.0,2
3,278.0,3
4,329.0,4
5,330.0,5
6,330.0,6
7,334.0,7
8,344.0,8
9,434.0,9
10,440.0,10
11,440.0,11
12,441.0,12
13,450.0,13
14,520.0,14
15,530.0,15
16,549.0,16
17,626.0,17
18,629.0,18
19,643.0,19
20,647.0,20
21,695.0,21
22,697.0,22
23,698.0,23
24,708.0,24
25,718.0,25
26,783.0,26
27,809.0,27
28,820.0,28
29,826.0,29
30,864.0,30
31,906.0,31
32,913.0,32
33,933.0,33
34,950.0,34
35,953.0,35
36,954.0,36
37,957.0,37
38,965.0,38
39,1000.0,38
