,Generations,Solution_Count
0,0.0,0
1,211.0,1
2,322.0,2
3,345.0,3
4,490.0,4
5,510.0,5
6,658.0,6
7,668.0,7
8,721.0,8
9,724.0,9
10,731.0,10
11,765.0,11
12,769.0,12
13,811.0,13
14,903.0,14
15,920.0,15
16,978.0,16
17,998.0,17
18,1000.0,17
