,Generations,Solution_Count
0,0.0,0
1,192.0,1
2,218.0,2
3,281.0,3
4,310.0,4
5,356.0,5
6,361.0,6
7,395.0,7
8,408.0,8
9,447.0,9
10,460.0,10
11,503.0,11
12,524.0,12
13,558.0,13
14,580.0,14
15,582.0,15
16,623.0,16
17,645.0,17
18,650.0,18
19,653.0,19
20,686.0,20
21,726.0,21
22,758.0,22
23,763.0,23
24,797.0,24
25,804.0,25
26,835.0,26
27,844.0,27
28,861.0,28
29,882.0,29
30,883.0,30
31,896.0,31
32,899.0,32
33,902.0,33
34,928.0,34
35,928.0,35
36,936.0,36
37,945.0,37
38,947.0,38
39,1000.0,38
