,Evaluation,Solution_Count
0,0.0,0
1,114033000.0,1
2,126091000.0,2
3,159121000.0,3
4,174850000.0,4
5,175899000.0,5
6,176947000.0,6
7,187433000.0,7
8,191889000.0,8
9,208929000.0,9
10,209191000.0,10
11,229114000.0,11
12,236454000.0,12
13,238551000.0,13
14,243532000.0,14
15,251134000.0,15
16,258474000.0,16
17,258736000.0,17
18,260571000.0,18
19,262144000.0,19
20,262144000.0,19
