,Evaluation,Solution_Count
0,0.0,0
1,122946000.0,1
2,123732000.0,2
3,139985000.0,3
4,145490000.0,4
5,148636000.0,5
6,150995000.0,6
7,153747000.0,7
8,174064000.0,8
9,179831000.0,9
10,203031000.0,10
11,217448000.0,11
12,218235000.0,12
13,227148000.0,13
14,233177000.0,14
15,239600000.0,15
16,241697000.0,16
17,243401000.0,17
18,246940000.0,18
19,249954000.0,19
20,252969000.0,20
21,254804000.0,21
22,257425000.0,22
23,259391000.0,23
24,260571000.0,24
25,262144000.0,24
