,Evaluation,Solution_Count
0,0.0,0
1,160432000.0,1
2,180879000.0,2
3,189006000.0,3
4,194249000.0,4
5,206569000.0,5
6,212337000.0,6
7,227803000.0,7
8,232522000.0,8
9,236978000.0,9
10,240910000.0,10
11,258736000.0,11
12,259785000.0,12
13,262144000.0,13
14,262144000.0,13
