,Evaluation,Solution_Count
0,0.0,0
1,79953900.0,1
2,98238500.0,2
3,108003000.0,3
4,123994000.0,4
5,126484000.0,5
6,134349000.0,6
7,141033000.0,7
8,141296000.0,8
9,141623000.0,9
10,150274000.0,10
11,165609000.0,11
12,177340000.0,12
13,184418000.0,13
14,193266000.0,14
15,204997000.0,15
16,207684000.0,16
17,215286000.0,17
18,240386000.0,18
19,241893000.0,19
20,246153000.0,20
21,247661000.0,21
22,261685000.0,22
23,262144000.0,22
