,Evaluation,Solution_Count
0,0.0,0
1,91226100.0,1
2,95944700.0,2
3,107217000.0,3
4,135791000.0,4
5,138674000.0,5
6,159646000.0,6
7,176685000.0,7
8,177996000.0,8
9,196084000.0,9
10,214172000.0,10
11,238813000.0,11
12,244842000.0,12
13,250610000.0,13
14,261620000.0,14
15,261882000.0,15
16,261882000.0,16
17,262144000.0,16
