,Evaluation,Solution_Count
0,0.0,0
1,121897000.0,1
2,131596000.0,2
3,133169000.0,3
4,144441000.0,4
5,148898000.0,5
6,169083000.0,6
7,185074000.0,7
8,197657000.0,8
9,214434000.0,9
10,228327000.0,10
11,232260000.0,11
12,237240000.0,12
13,257425000.0,13
14,258998000.0,14
15,260833000.0,15
16,262144000.0,15
