,Evaluation,Solution_Count
0,0.0,0
1,133956000.0,1
2,152568000.0,2
3,178258000.0,3
4,182452000.0,4
5,193724000.0,5
6,195035000.0,6
7,207880000.0,7
8,217842000.0,8
9,245105000.0,9
10,256377000.0,10
11,262144000.0,11
12,262144000.0,11
