,Evaluation,Solution_Count
0,0.0,0
1,132645000.0,1
2,160170000.0,2
3,174588000.0,3
4,207880000.0,4
5,227017000.0,5
6,238027000.0,6
7,241697000.0,7
8,262144000.0,7
