,Evaluation,Solution_Count
0,0.0,0
1,121897000.0,1
2,152568000.0,2
3,154403000.0,3
4,174064000.0,4
5,192152000.0,5
6,213647000.0,6
7,220725000.0,7
8,225968000.0,8
9,226230000.0,9
10,234881000.0,10
11,248775000.0,11
12,260309000.0,12
13,260309000.0,13
14,261095000.0,14
15,262144000.0,14
