,Evaluation,Solution_Count
0,0.0,0
1,11468800.0,1
2,33816600.0,2
3,35717100.0,3
4,43712500.0,4
5,43974700.0,5
6,49741800.0,6
7,52035600.0,7
8,60555300.0,8
9,68091900.0,9
10,100401000.0,10
11,104464000.0,11
12,114360000.0,12
13,119472000.0,13
14,137036000.0,14
15,141033000.0,15
16,191365000.0,16
17,196674000.0,17
18,202113000.0,18
19,204079000.0,19
20,212271000.0,20
21,219677000.0,21
22,223085000.0,22
23,242614000.0,23
24,257360000.0,24
25,261226000.0,25
26,262144000.0,25
