,Evaluation,Solution_Count
0,0.0,0
1,25739300.0,1
2,33947600.0,2
3,56180700.0,3
4,120881000.0,4
5,133775000.0,5
6,145588000.0,6
7,153190000.0,7
8,154812000.0,8
9,157975000.0,9
10,158777000.0,10
11,163594000.0,11
12,175997000.0,12
13,186008000.0,13
14,208568000.0,14
15,215974000.0,15
16,217252000.0,16
17,251789000.0,17
18,252494000.0,18
19,262144000.0,18
