,Evaluation,Solution_Count
0,0.0,0
1,89129000.0,1
2,106168000.0,2
3,170131000.0,3
4,192676000.0,4
5,193987000.0,5
6,220463000.0,6
7,240648000.0,7
8,251658000.0,8
9,252445000.0,9
10,255066000.0,10
11,255590000.0,11
12,256377000.0,12
13,259260000.0,13
14,259523000.0,14
15,261358000.0,15
16,262144000.0,15
