,dims,gens
266,cn8_cs64,432
267,cn8_cs64,148
268,cn8_cs64,465
269,cn8_cs64,282
270,cn8_cs64,111
271,cn8_cs64,152
272,cn8_cs64,160
273,cn8_cs64,259
274,cn8_cs64,368
275,cn8_cs64,160
276,cn8_cs64,140
277,cn8_cs64,280
278,cn8_cs64,267
279,cn8_cs64,129
280,cn8_cs64,148
281,cn8_cs64,566
282,cn8_cs64,247
283,cn8_cs64,237
284,cn8_cs64,131
285,cn8_cs64,262
286,cn8_cs64,365
287,cn8_cs64,182
288,cn8_cs64,223
289,cn8_cs64,155
290,cn8_cs64,222
291,cn8_cs64,177
292,cn8_cs64,263
293,cn8_cs64,895
294,cn8_cs64,90
295,cn8_cs64,196
296,cn8_cs64,165
297,cn8_cs64,457
298,cn8_cs64,127
299,cn8_cs64,396
300,cn8_cs64,206
301,cn8_cs64,180
