,dims,gens
266,cn64_cs8,80
267,cn8_cs64,150
268,cn8_cs64,206
269,cn8_cs64,85
270,cn8_cs64,742
271,cn8_cs64,343
272,cn8_cs64,204
273,cn8_cs64,299
274,cn8_cs64,724
275,cn8_cs64,251
276,cn8_cs64,439
277,cn8_cs64,295
278,cn8_cs64,314
279,cn8_cs64,101
280,cn8_cs64,134
281,cn8_cs64,228
282,cn8_cs64,66
283,cn8_cs64,585
284,cn8_cs64,126
285,cn8_cs64,199
286,cn8_cs64,115
287,cn8_cs64,250
288,cn8_cs64,196
289,cn8_cs64,307
290,cn8_cs64,339
291,cn8_cs64,366
292,cn8_cs64,133
293,cn8_cs64,213
294,cn8_cs64,928
295,cn8_cs64,388
296,cn8_cs64,878
297,cn8_cs64,113
298,cn8_cs64,69
299,cn8_cs64,168
300,cn8_cs64,310
301,cn8_cs64,162
302,cn8_cs64,432
303,cn8_cs64,282
304,cn8_cs64,264
305,cn8_cs64,403
306,cn8_cs64,253
307,cn8_cs64,656
308,cn8_cs64,198
309,cn8_cs64,630
310,cn8_cs64,337
311,cn8_cs64,315
312,cn8_cs64,197
