,dims,gens
266,cn8_cs64,936
267,cn8_cs64,368
268,cn8_cs64,119
269,cn8_cs64,289
270,cn8_cs64,123
271,cn8_cs64,247
272,cn8_cs64,846
273,cn8_cs64,158
274,cn8_cs64,384
275,cn8_cs64,231
276,cn8_cs64,191
277,cn8_cs64,649
278,cn8_cs64,799
279,cn8_cs64,64
280,cn8_cs64,293
