,dims,gens
0,cn16_cs32,278
1,cn16_cs32,257
2,cn16_cs32,210
3,cn2_cs256,255
4,cn2_cs256,248
5,cn2_cs256,150
6,cn8_cs64,279
7,cn8_cs64,289
8,cn8_cs64,281
0,cn1_cs512,262
1,cn1_cs512,261
