,dims,gens
0,cn128_cs4,99
1,cn128_cs4,48
2,cn128_cs4,88
3,cn16_cs32,94
4,cn16_cs32,75
5,cn16_cs32,66
6,cn16_cs32,70
7,cn16_cs32,94
8,cn16_cs32,75
9,cn256_cs2,75
10,cn256_cs2,90
11,cn256_cs2,79
12,cn256_cs2,68
13,cn2_cs256,52
14,cn2_cs256,80
15,cn2_cs256,71
16,cn2_cs256,91
17,cn2_cs256,71
18,cn2_cs256,77
19,cn2_cs256,98
20,cn2_cs256,39
21,cn2_cs256,99
22,cn2_cs256,78
23,cn2_cs256,80
24,cn32_cs16,92
25,cn32_cs16,70
26,cn32_cs16,75
27,cn32_cs16,77
28,cn32_cs16,90
29,cn32_cs16,68
30,cn4_cs128,72
31,cn4_cs128,66
32,cn4_cs128,77
33,cn4_cs128,37
34,cn4_cs128,75
35,cn4_cs128,58
36,cn64_cs8,79
37,cn64_cs8,93
38,cn64_cs8,61
39,cn64_cs8,54
40,cn64_cs8,89
41,cn8_cs64,47
42,cn8_cs64,79
43,cn8_cs64,85
44,cn8_cs64,50
45,cn8_cs64,97
46,cn8_cs64,81
47,cn8_cs64,88
48,cn8_cs64,81
49,cn8_cs64,56
50,cn8_cs64,80
