,dims,gens
19,cn1_cs512,227
20,cn1_cs512,285
21,cn1_cs512,77
22,cn1_cs512,330
23,cn1_cs512,303
24,cn1_cs512,95
25,cn1_cs512,163
26,cn1_cs512,237
27,cn1_cs512,333
28,cn1_cs512,348
29,cn1_cs512,316
30,cn1_cs512,427
31,cn1_cs512,215
32,cn1_cs512,68
33,cn1_cs512,114
34,cn1_cs512,201
35,cn1_cs512,367
36,cn1_cs512,257
37,cn1_cs512,93
38,cn1_cs512,145
39,cn1_cs512,334
40,cn1_cs512,409
41,cn1_cs512,371
42,cn1_cs512,139
43,cn1_cs512,435
44,cn1_cs512,104
45,cn1_cs512,69
